(211, 21.572727272727015, -11.049453446837429)
(212, 13.037800687284715, -10.808580905496207)
(213, -17.961631419939422, -10.88011141064064)
(214, -17.905732484076367, -10.950367621374998)
(215, -17.942942942942775, -11.020293374590675)
(216, 15.377777777777455, -10.756312663066995)
(217, 15.462815884475884, -10.494121377591567)
(218, -18.060498220640383, -10.569785146022054)
(219, -17.95820895522368, -10.643669384114071)
(220, -18.014012738853353, -10.717372817661463)
(221, -18.024561403508525, -10.790444703519933)
(222, -18.013588850173978, -10.862676144986473)
(223, -18.068707482992938, -10.934736458366539)
(224, 21.14096385542137, -10.613979455228659)
(225, 13.006514657979668, -10.377774514096576)
(226, 19.843661971830464, -10.075560149237305)
(227, 18.899224806200863, -9.785812299682922)
(228, -18.06493506493512, -9.868603527335445)
(229, -17.995847750864847, -9.949875969570739)
(230, 11.959770114941948, -9.730779508725611)
(231, -17.966666666666438, -9.81313838030502)
(232, -17.94052287581678, -9.894412225260137)
(233, -18.099999999999813, -9.976468103007532)
(234, 8.102166064981455, -9.795681761327643)
(235, 9.13587786259526, -9.606366165088414)
(236, 9.670370370369813, -9.413598799733832)
(237, -17.91578947368395, -9.498620706473332)
(238, -17.99933554817274, -9.583627854890326)
(239, 12.655555555555328, -9.361236020785869)
(240, -13.136206896551503, -9.398985729543526)
(241, 15.126881720429322, -9.153727055043797)
(242, 8.832653061224406, -8.973863253881115)
(243, 21.37084870848666, -8.670416134257437)
(244, 8.265079365079096, -8.501061179264072)
(245, -18.00967741935465, -8.59614734166498)
(246, 12.084662576687066, -8.389339242481459)
(247, 18.47540983606465, -8.120691751695999)
(248, -18.099261992620022, -8.22047745410524)
(249, -17.906849315068254, -8.317341172714869)
(250, -17.91290322580629, -8.413296793245783)
(251, -18.01228070175438, -8.509286632330868)
(252, 36.768773234199415, -8.056506033665565)
(253, 28.09607843137185, -7.694980189015191)
(254, -17.97707641195992, -7.797801151244639)
(255, -17.96045016077146, -7.899427641339907)
(256, -17.930201342281695, -7.999735378349325)
(257, 14.831970260222615, -7.771418321963605)
(258, -18.076923076922846, -7.874473369513197)
(259, 12.09999999999976, -7.6747286358180675)
(260, 17.26808510638245, -7.425300498396062)
(261, -18.002930402930172, -7.531076797441403)
(262, -7.081578947368285, -7.526581818940672)
(263, 8.92857142857119, -7.362030286465553)
(264, 8.51777003484309, -7.203232283252467)
(265, 27.859770114941988, -6.8526022592705225)
(266, -18.06643356643369, -6.964740572342154)
(267, -17.911326860841214, -7.074206435227144)
(268, 42.91818181818022, -6.574282552693071)
(269, -18.09735973597351, -6.689513324525875)
(270, -18.060501567397836, -6.803223206954595)
(271, 8.273063973063568, -6.652460335154413)
(272, 14.933962264150205, -6.436596109161367)
(273, -17.82439024390228, -6.550474050508776)
(274, 9.134951456310597, -6.393619795440582)
(275, -18.09999999999987, -6.5106835974861745)
(276, -18.006918238993684, -6.625645943901249)
(277, -18.0534201954397, -6.739923686416634)
(278, 32.98496240601438, -6.342674825492324)
(279, 14.560642570280892, -6.1336416515345915)
(280, 14.234219269102471, -5.929963042328221)
(281, 14.596610169490992, -5.724697310210028)
(282, 8.755631399317314, -5.579894023114755)
(283, 13.343065693430274, -5.390664425949304)
(284, 8.944776119403032, -5.247310020495781)
(285, -17.91052631578939, -5.373942183448716)
(286, 15.324758842442696, -5.166955173189802)
(287, 19.0187499999995, -4.925098121457909)
(288, 22.360317460317063, -4.652243965640159)
(289, -18.008517350157607, -4.785806699485334)
(290, -18.071477663230148, -4.918663409122782)
(291, 11.443769968051058, -4.755039075351044)
(292, 9.34006734006696, -4.614088011196864)
(293, 13.230188679245206, -4.435645244292443)
(294, 13.917241379309951, -4.252116378056419)
(295, -18.09292929292905, -4.3905245072051455)
(296, -18.04754098360673, -4.527094671969162)
(297, -17.977464788732437, -4.661598373136795)
(298, -17.96643356643374, -4.794646725069764)
(299, 16.422535211267082, -4.5824749057063965)
(300, 17.21075268817186, -4.364542629767614)
(301, 12.087719298245535, -4.200020010487483)
(302, -18.010810810810877, -4.338127918490717)
(303, 22.845283018867327, -4.066293809117137)
(304, 11.068817204300647, -3.914942698982959)
(305, 25.026865671641367, -3.6255246152767153)
(306, 34.54761904761817, -3.2437931786477665)
(307, -17.92013422818776, -3.3905565891431664)
(308, -18.01967213114737, -3.5368477445632083)
(309, 12.239568345323224, -3.379083583664344)
(310, -17.91463414634134, -3.5244390892911137)
(311, 26.483783783782428, -3.2243568605603783)
(312, 18.54562737642542, -3.0066570181905203)
(313, 12.208681672025318, -2.854503631288362)
(314, 9.345627376425272, -2.7325023212112254)
(315, 36.098245614034184, -2.344194841858771)
(316, 11.012274368230617, -2.2106301497578773)
(317, 13.224567474048165, -2.056278173519817)
(318, 20.380161943319436, -1.8319137723514243)
(319, -17.988888888888695, -1.993483523516797)
(320, 9.982208588956874, -1.8737266023920602)
(321, -18.08174904942957, -2.0358068268624354)
(322, -13.697540983606297, -2.152424168429874)
(323, 9.614093959731303, -2.0347589871482623)
(324, -17.921052631578974, -2.19362192359257)
(325, -18.042857142857084, -2.352114275785215)
(326, 20.665517241378748, -2.1219379606135753)
(327, 11.278947368420592, -1.9879291073232337)
(328, -5.387920489296442, -2.0219290211429657)
(329, 11.01746031746016, -1.8915351277569346)
(330, 17.281818181817812, -1.699801594661187)
(331, 14.050375939849268, -1.5422998193160824)
(332, 13.668493150684458, -1.390191889616077)
(333, 27.672727272726554, -1.0995626979926505)
(334, -17.930158730158595, -1.26786865831431)
(335, 10.941935483870681, -1.14577061689246)
(336, -17.926229508196492, -1.3135752058055001)
(337, 12.797435897435497, -1.1724650947730901)
(338, -17.969565217391242, -1.3404360959992716)
(339, 14.208695652173784, -1.184944778517541)
(340, -18.08305084745764, -1.353925839206942)
(341, 16.20708661417298, -1.1783157146731427)
(342, 11.9323943661971, -1.04720861386444)
(343, 11.700643086816653, -0.9197300968576291)
(344, 15.992452830188038, -0.7506082675871724)
(345, 37.64210526315719, -0.3666811322797287)
(346, 24.570370370369893, -0.1173106172532325)
(347, -18.022292993630487, -0.29636044101700504)
(348, 9.62839506172827, -0.19711288598955226)
(349, 20.5999999999996, 0.010858242870339263)
(350, 10.786411149825307, 0.11861377193988895)
(351, 18.042465753424022, 0.29785229175473027)
(352, 20.387969924811422, 0.4987534680852972)
(353, 20.07407407407357, 0.69450667414518)
(354, 22.42657342657312, 0.9118273416694593)
(355, 11.694890510948756, 1.0196579733622524)
(356, 21.253046594981498, 1.221991859578445)
(357, -18.061484098940447, 1.029157099993256)
(358, 24.20424028268512, 1.2609079318201748)
(359, 23.380811808117627, 1.4821069705831493)
(360, -17.942776203965842, 1.2878581388376593)
(361, 22.786956521738567, 1.5028491226666685)
(362, 12.839057239056913, 1.616211203830571)
(363, 28.390109890108945, 1.8839501906933547)
(364, 25.612274368230622, 2.121233432468727)
(365, -6.253244837757896, 2.037488649766461)
(366, 24.124324324323844, 2.2583570065120346)
(367, 27.514285714285215, 2.510916293589766)
(368, 28.788111888110926, 2.773688249534978)
(369, 26.82777777777749, 3.0142291448174032)
(370, 23.915730337078237, 3.2232441567400114)
(371, 12.222981366459369, 3.3132415288372052)
(372, -17.94427244582039, 3.100666389090629)
(373, 15.866666666666479, 3.2283263918663874)
(374, 11.438047138047118, 3.3104235993281947)
(375, -17.940614334471263, 3.0979132199902)
(376, 23.892096219930842, 3.3058550499896064)
(377, 40.86410256410202, 3.6814375251307307)
(378, 36.47062937062851, 4.009329443585709)
(379, 18.8235294117645, 4.157471443267497)
(380, 17.514285714285386, 4.291039585977676)
(381, -18.02764505119435, 4.067852739605955)
(382, 15.861048689138027, 4.1857846991012755)
(383, 18.51726384364794, 4.329099490546742)
(384, 56.00671140939522, 4.845875609735227)
(385, 21.05567010309243, 5.0079735546688)
(386, 29.566666666666293, 5.253560485788775)
(387, 8.665467625899321, 5.28767955718988)
(388, 19.040067340066894, 5.42520343501865)
(389, 22.73333333333276, 5.598284734001791)
(390, 11.018210862619764, 5.652483995287971)
(391, 16.902090592333927, 5.764980061258431)
(392, -17.925899280575436, 5.528071267840092)
(393, 14.592607003890867, 5.6187166252006)
(394, 19.573063973063604, 5.758260098679229)
(395, 21.199999999999452, 5.912677497692432)
(396, -18.064310954063515, 5.672907613174872)
(397, 13.211627906976588, 5.74829481611289)
(398, 30.783582089551537, 5.998647688847276)
(399, -17.975208913648835, 5.758909122822315)
(400, -18.016149068322854, 5.521158540910863)
(401, 23.003773584905403, 5.695984691350809)
(402, -17.942953020134116, 5.459595314235959)
(403, 13.968421052631216, 5.544683571619911)
(404, -18.064935064934915, 5.308587385254363)
(405, -17.977408637873644, 5.075727425023083)
(406, -12.24743589743568, 4.902495791798496)
(407, 8.88166089965398, 4.942287442877051)
(408, 12.227450980391932, 5.0151390782522)
(409, 10.165573770491802, 5.066643425174595)
(410, 30.5452830188674, 5.321429821111523)
(411, 11.571197411003121, 5.383927497010439)
(412, 19.399999999999604, 5.524088222040331)
(413, 23.647368421052178, 5.705321024030449)
(414, 17.39209621993081, 5.822188775989453)
(415, 26.38695652173871, 6.0278364534469455)
(416, 32.645283018867424, 6.29401091910115)
(417, 26.671428571428024, 6.497785095624419)
(418, 11.13157894736827, 6.544123034141858)
(419, 14.57407407407353, 6.624422544541175)
(420, 13.315479876160543, 6.6913331178573685)
(421, 24.96881720430055, 6.8741079587218)
(422, 16.37627118644008, 6.969129590998983)
(423, 27.942446043165084, 7.178862755520644)
(424, 28.410344827585725, 7.391177576241295)
(425, 26.505211726383955, 7.582317917742721)
(426, -17.97759562841521, 7.326718782281142)
(427, 22.805555555554882, 7.481507150013879)
(428, 21.362068965516894, 7.620312768168909)
(429, 32.93727598566255, 7.873482400343846)
(430, 26.5333333333327, 8.060080909673735)
(431, 12.081569965870194, 8.100295800235699)
(432, 16.40260586319194, 8.183318900865261)
(433, 9.032558139534615, 8.191811293251956)
(434, 10.003908794787986, 8.209932268267316)
(435, 19.766666666666268, 8.325499612251306)
(436, 14.88571428571382, 8.391101758985933)
(437, 31.53114754098319, 8.622502216805906)
(438, 22.681481481480816, 8.763092009452656)
(439, 33.921276595743585, 9.014673855315566)
(440, -18.04680851063825, 8.744059031656029)
(441, 19.870671378091462, 8.855325155120383)
(442, 19.8762711864402, 8.965534615433581)
(443, 21.34515050167192, 9.089330774295965)
(444, 17.415730337078234, 9.172594769923787)
(445, 8.722591362126225, 9.168094735845811)
(446, 16.452459016392872, 9.24093837865128)
(447, 17.706060606060312, 9.32558960092537)
(448, 17.29127516778494, 9.405246456593966)
(449, 8.007430340556873, 9.391268295433596)
(450, 13.340350877192853, 9.430759121251189)
(451, 21.62941176470538, 9.55274564768573)
(452, 56.056643356643164, 10.017784624775306)
(453, 31.899999999999523, 10.236606778527548)
(454, 23.866914498140687, 10.372909855723679)
(455, 26.64155844155819, 10.535596341582023)
(456, 23.95680933852113, 10.669808471551413)
(457, 13.418210862619496, 10.697292495462094)
(458, -17.909677419354676, 10.411222796313927)
(459, 27.095522388059294, 10.578065792231381)
(460, 20.017770034842947, 10.672462834657498)
(461, 29.34057971014456, 10.85914400341237)
(462, 15.906270627062442, 10.90961526964887)
(463, 13.492215568862221, 10.935441272641004)
(464, 13.81446540880486, 10.964231514002641)
(465, 19.363636363635845, 11.048225562498972)
(466, 26.806148867313453, 11.205804795547117)
(467, 18.51739130434756, 11.278920660635121)
(468, 13.873539518900067, 11.30486684921777)
(469, 19.39206349206303, 11.385738815646222)
(470, 13.23061889250803, 11.40418761641484)
(471, 15.97317073170691, 11.449877447567761)
(472, 9.483660130718942, 11.430215274399274)
(473, -18.085534591194964, 11.135057775743332)
(474, 16.81917808219144, 11.191898978807814)
(475, -18.067741935483774, 10.899302569664897)
(476, 11.633656957928576, 10.906646113547534)
(477, 14.693081761006038, 10.94451047002212)
(478, 27.333333333332746, 11.108398698655227)
(479, 29.321505376343403, 11.29052976543211)
(480, 29.57142857142808, 11.47333875349207)
(481, 17.146416382252163, 11.530069529779672)
(482, 21.128571428571036, 11.626054548767584)
(483, 51.963799283153364, 12.029431996111443)
(484, 10.745945945945925, 12.016597135609787)
(485, 29.167558528427577, 12.188106749537965)
(486, 56.09090909091212, 12.627134772951706)
(487, 12.27898089171942, 12.623653234139383)
(488, 12.486567164178876, 12.622282373439777)
(489, 56.07360594795685, 13.056795609184947)
(490, 20.01724137930994, 13.126400066886196)
(491, 10.862079510703104, 13.103756861324365)
(492, 18.54515050167185, 13.15817079772784)
(493, 38.10909090909027, 13.407679998841463)
(494, 24.90268456375817, 13.52263004449063)
(495, 16.990322580644786, 13.55730696985217)
(496, 38.5454849498322, 13.80718874965197)
(497, 18.71227436823063, 13.856239605837757)
(498, 14.937254901960584, 13.867049758798986)
(499, 11.1388888888887, 13.839768150099884)
(500, 12.84383561643805, 13.829808824763266)
(501, 27.98127490039783, 13.971323485519612)
(502, 19.259385665528487, 14.024204107319699)
(503, 12.13388704318911, 14.005300936678394)
(504, 23.844982698961488, 14.103697754301225)
(505, 17.934113712374227, 14.142001913881955)
(506, 28.137735849056376, 14.2819592532337)
(507, 16.124489795917974, 14.300384558660541)
(508, 12.404620462045955, 14.281426917694395)
(509, 44.14705882352853, 14.580083236752737)
(510, 31.079003558717908, 14.745072439972388)
(511, 9.877813504823084, 14.696399850620896)
(512, 24.59741100323582, 14.795409962147046)
(513, 35.0424460431651, 14.997880322957226)
(514, 56.09298892989972, 15.40883140902665)
(515, 32.90185873605892, 15.583761682296974)
(516, 21.816129032257617, 15.64608535579658)
(517, 35.60801393728173, 15.845704641611432)
(518, 31.203149606298737, 15.999279091258305)
(519, 56.04814814814846, 16.399767781827208)
(520, 18.330721003134514, 16.41907731404028)
(521, 43.954545454544785, 16.694431995445324)
(522, 20.854545454545296, 16.736033130036326)
(523, 26.79047619047587, 16.836577560640723)
(524, 53.30726643598547, 17.20128444939417)
(525, 19.789473684210172, 17.22716634174233)
(526, 28.06088560885555, 17.335503534413462)
(527, 31.50652173912996, 17.47721371646063)
(528, 17.431147540983147, 17.476753054705853)
(529, 24.8999999999995, 17.55098552415879)
(530, 42.38518518518469, 17.799327520769047)
(531, 32.63587786259488, 17.947693024187306)
(532, 23.627044025156735, 18.004486534197)
(533, 16.779935275080643, 17.992241021605835)
(534, 20.041935483870496, 18.01273796622848)
(535, 56.01515151515352, 18.392762101717732)
(536, 24.18853754940678, 18.450719856194624)
(537, 45.47022900763293, 18.72091494770901)
(538, 26.17735849056583, 18.795479383137575)
(539, 56.05572519084208, 19.16808184121462)
(540, 35.02238267147972, 19.32662484951727)
(541, 56.05331010453328, 19.69389170206743)
(542, 19.961165048543258, 19.69656443553219)
(543, 24.435114503816536, 19.74394993621503)
(544, 11.529059829059607, 19.661801035143476)
(545, 23.292982456139953, 19.69811284935344)
(546, 32.68120805369088, 19.827943801396813)
(547, 44.1333333333329, 20.070997696716173)
(548, 13.06551724137892, 20.0009428921628)
(549, 56.08129496403555, 20.361746412881526)
(550, 20.56123778501579, 20.36374132660287)
(551, 20.968421052631047, 20.369788123863152)
(552, 15.62018348623829, 20.322292077486903)
(553, 15.122981366459294, 20.270298970376626)
(554, 21.114093959731214, 20.27873692027017)
(555, -18.072881355932278, 19.895220737508144)
(556, 56.050205761316676, 20.256770587746228)
(557, 19.91145510835873, 20.25331743295235)
(558, -18.094736842105185, 19.869836890201775)
(559, 15.618611987381456, 19.827324641173572)
(560, 12.356834532373702, 19.75261974008557)
(561, 37.90270270270231, 19.934120569711737)
(562, 16.569300911853794, 19.90047237313316)
(563, 29.5122743682306, 19.996590393084134)
(564, 31.545161290322092, 20.112076102056513)
(565, 23.72307692307634, 20.14818611026671)
(566, 29.86363636363584, 20.2453406128004)
(567, 23.584210526315275, 20.27872931193555)
(568, 23.559712230215624, 20.31153914111835)
(569, 9.061128526645422, 20.19903503497362)
(570, 56.08566308244545, 20.557901315448337)
(571, 27.009798270892986, 20.622420285002782)
(572, 37.881081081080644, 20.79500689296356)
(573, 51.23664122137348, 21.099423236247656)
(574, 56.009053497945374, 21.448519538864634)
(575, 22.165256797582792, 21.455686911451814)
(576, 25.427044025156846, 21.495400482588863)
(577, 27.406172839505516, 21.55450820615803)
(578, 27.747368421052073, 21.61643680830697)
(579, 17.06666666666627, 21.57093910689056)
(580, 65.09651162791128, 22.006194832100768)
(581, 34.156521739129914, 22.12769810117106)
(582, 32.99693486589999, 22.236390468818346)
(583, 37.9860805860801, 22.393887369990964)
(584, 21.38888888888828, 22.383837385179934)
(585, 9.135099337748366, 22.25135000470562)
(586, 16.274251497005732, 22.19157901962862)
(587, 22.203908794787836, 22.19170231738021)
(588, 27.671428571428336, 22.24649957992069)
(589, -18.044585987261346, 21.84358872424887)
(590, 56.00338983050845, 22.18518673531147)
(591, 18.436391437308345, 22.147698782331435)
(592, 13.564261168384741, 22.06186440619197)
(593, 32.27208480565314, 22.16396661018658)
(594, 56.033962264150816, 22.502666566726223)
(595, 56.015181518152175, 22.837791716240485)
(596, 42.978169014084074, 23.039195489218923)
(597, 36.47508417508376, 23.17355437607757)
(598, 45.0499999999995, 23.392318832316786)
(599, 18.669230769230264, 23.345087951685922)
(600, 55.79565217391258, 23.66959359390819)
(601, 29.19178082191725, 23.72481546618828)
(602, 30.392617449663874, 23.791493486023032)
(603, 56.069291338584904, 24.11427146454865)
(604, 33.68644067796575, 24.20999315668282)
(605, 40.685714285713026, 24.374750367973125)
(606, 32.1424657534242, 24.452427521827634)
(607, 29.5158730158726, 24.503061976768084)
(608, 28.644609665427318, 24.544477453654675)
(609, 26.045945945945505, 24.559492138577582)
(610, 19.695081967212744, 24.510848036863933)
(611, 26.03984674329481, 24.526138023928244)
(612, 56.017363344051404, 24.841050277129476)
(613, 56.07647058823588, 25.15340448024054)
(614, 17.43333333333316, 25.076203768771467)
(615, 50.22608695652126, 25.327702600648966)
(616, 25.660283687942645, 25.331028411521903)
(617, 23.031147540983113, 25.308029602816514)
(618, 23.222923588039613, 25.287178542668745)
(619, 21.34193548387048, 25.247726112080763)
(620, 37.91258741258688, 25.374374725085822)
(621, 23.06494845360767, 25.35128046237104)
(622, 22.65593220338919, 25.324326979781222)
(623, 21.309779179810135, 25.28418150178151)
(624, 27.41034482758571, 25.30544313503955)
(625, 56.034948096892975, 25.612738184658085)
(626, 56.00119760480024, 25.916622778859505)
(627, 35.76610169491479, 26.01511756802006)
(628, 37.33749999999948, 26.128341392339856)
(629, 22.09929078014168, 26.088050886217875)
(630, 56.01881188119201, 26.387358496167614)
(631, 24.014886731390888, 26.363633778519848)
